symbol,cik
LPAA.US,2015502
TKLS.US,1429393
NVNXF.US,1859795
CMCAF.US,1865248
IXAQF.US,1852019
GGROU.US,1489874
SRCRF.US,1467093
CBRRF.US,1845149
HSTC.US,797564
HCIL.US,1086303
ASCBF.US,1876716
FUUFF.US,1703118
FSHPU.US,1850059
ARSMF.US,1804792
LIVG.US,1593549
STRC.US,1050446
MAPS.US,1779474
CIZN.US,1075706
UBOH.US,1087456
TRLC.US,1550453
MDNAF.US,1807983
VICP.US,1468639
JETBF.US,1846084
BBXIA.US,1814974
UONEK.US,1041657
RMHI.US,1452804
WINV.US,1854463
SCYYF.US,1408146
ONMD.US,1849380
LPSN.US,1102993
CCTSF.US,1865861
WSKEF.US,1738699
GBNY.US,1823365
BIOE.US,1723059
ANPCF.US,1620678
SWAG.US,1872525
MLMC.US,1099234
AATC.US,943034
BRNS.US,1828185
LTSV.US,1619312
OMCC.US,1000045
CLCS.US,1569340
HSTI.US,1365388
GWLL.US,1800373
ILLMF.US,1861233
OSBK.US,1076691
XTXXF.US,1891512
WVVIP.US,838875
BEAT.US,1779372
LTCH.US,1826000
VWFB.US,1913838
MSBB.US,1967306
MRZLF.US,1301854
ZIVO.US,1101026
RAY.US,1948443
SFES.US,86115
GSTX.US,1497649
CYCN.US,1755237
WNFT.US,1528188
BRCNF.US,1158399
WHLRD.US,1527541
GLBZ.US,890066
ANEB.US,1815974
PRNAF.US,1131343
TAIT.US,942126
MNTCF.US,2123346
TVE.US,1376986
TVC.US,1376986
CUBT.US,1400271
AGLY.US,1673504
GLUC.US,1420108
CBAI.US,2082729
PAXH.US,1350156
CARV.US,1016178
MGTI.US,1001601
EVTK.US,1816554
APHD.US,1490054
TXRP.US,1133798
CJAX.US,1763925
FEOVF.US,936801
VISL.US,1565228
SWISF.US,1771755
NEXCF.US,1737270
BLMH.US,1996210
XONI.US,2040753
CLNV.US,1391426
FULO.US,1092570
LUCY.US,1808377
NGHI.US,1574676
VQSSF.US,1777765
GBCS.US,727346
SITS.US,1468978
HMMR.US,1539680
EESH.US,1138867
BRRN.US,1397795
SILEF.US,1545224
MVCO.US,924095
SLTN.US,1508786
PHGE.US,1739174
BBBXF.US,1548958
GLMD.US,1595353
XESP.US,1709542
FGCO.US,1377167
EGLXF.US,1854233
BASA.US,1448705
SUIC.US,1394108
INNI.US,1098482
VMNT.US,1605057
NXMH.US,1811530
RSCF.US,1103090
EGTYF.US,1629632
TGCB.US,1815632
DTGI.US,1014052
MTTCF.US,1828098
NUVI.US,1410708
WDLF.US,1281984
BWMG.US,1166708
ACRL.US,1584618
RDAR.US,1384365
ECIA.US,930775
UCASU.US,1723517
BTAI.US,1720893
CETXP.US,1435064
GPLL.US,1883083
AAGH.US,1098009
KNOS.US,1108248
CANN.US,1477009
IWAL.US,1498372
TPHS.US,724742
JRSS.US,1597892
VCNX.US,1205922
BTOG.US,1735556
MYCB.US,1556801
SSHT.US,1975222
EBZT.US,1730869
GOGR.US,1378866
RNGC.US,1434740
SYIN.US,1292490
TNBI.US,1452011
JFTH.US,1857910
SRMX.US,841533
WHLRP.US,1527541
BKTH.US,1144392
AXIM.US,1514946
AHRO.US,1338929
SFWJ.US,1919847
SPQS.US,803097
BRLL.US,1631463
MGHL.US,1162283
GSAC.US,890725
MOBBW.US,1898643
MNZO.US,1119949
PCYN.US,812306
NWPG.US,1289223
CPWR.US,827099
PLSH.US,1552189
PAIYY.US,1757143
FVTI.US,1626745
GMZP.US,1973160
HBUV.US,1639068
KITL.US,1608092
GSFI.US,1437476
DREM.US,1518336
CDSG.US,946112
NTRR.US,1512886
MDEX.US,1318268
ADMG.US,1171008
BLPG.US,1416697
KACLF.US,1865468
ABIT.US,1095146
EHVVF.US,1653606
ASII.US,1464865
RTON.US,1580262
CRDV.US,1084551
APSI.US,1553264
SNBRQ.US,827187
NGCG.US,1061040
MMMW.US,1117228
LDSN.US,1737193
MAJI.US,1492448
SHGI.US,1874138
LTESF.US,1946746
GXXM.US,1681556
EDGM.US,1652958
OXBRW.US,1584831
FRQN.US,1624517
GWSO.US,1430300
GMBL.US,1451448
EMED.US,1715819
NICH.US,772263
DPUI.US,1791929
ENDV.US,1528172
SIGY.US,1642159
KOAN.US,897078
GIPL.US,1837774
SONX.US,1407973
NBND.US,1725911
SEII.US,819926
DWAY.US,1394638
ACBM.US,1622996
SNPW.US,1343465
CPTAF.US,1967478
YGMZF.US,1782037
DLTI.US,1420368
SONG.US,1671132
BPTH.US,1133818
BISA.US,918545
COSG.US,1706509
CICC.US,1534254
AHII.US,1545236
BPYPM.US,1545772
BPYPN.US,1545772
BPYPO.US,1545772
GRTUF.US,1564538
RITM-PF.US,1556593
RITM-PE.US,1556593
RITM-PA.US,1556593
RITM-PB.US,1556593
RITM-PC.US,1556593
RITM-PD.US,1556593
REXR-PB.US,1571283
REXR-PC.US,1571283
DLNG-PA.US,1578453
ISADY.US,1608401
ISFFF.US,1608401
GIPRW.US,1651721
RVMDW.US,1628171
TRTX-PC.US,1630472
MLSPF.US,1516535
CTTRF.US,1520504
NHFOF.US,1532175
XRN-PA.US,1533615
XRN-PB.US,1533615
SOHGF.US,1536787
TFIN-P.US,1539638
PLUN-UN.US,2065661
PLUN-RI.US,2065661
BACCR.US,2059654
BACCU.US,2059654
NMPAU.US,2054876
NMPAR.US,2054876
ONCHU.US,2054272
ONCHW.US,2054272
BDTB.US,2041531
COPL-UN.US,2045473
COPL-WT.US,2045473
CHECW.US,2047177
CHECU.US,2047177
TMSWW.US,2048951
SUNXF.US,2048958
FACWW.US,2049662
KCHVR.US,2053799
KCHVU.US,2053799
TOMYF.US,1826779
PARAW.US,1826011
PVOZ.US,1824204
TBNRL.US,1997652
IBACR.US,1998781
PDPA.US,1998043
LPAAW.US,2015502
BGLWW.US,2019435
NTWOW.US,2028027
NTWOU.US,2028027
CHPGR.US,2024460
CHPGU.US,2024460
RAINW.US,2028293
GIBOW.US,2034520
NUAIW.US,2028336
EDBLW.US,1809750
SESCW.US,1819142
GFAIW.US,1804469
NCLTF.US,1801729
ADYYF.US,1788707
PSKRF.US,1789444
LARAX.US,1753712
PINE-PA.US,1786117
ILLRW.US,1769624
IHICF.US,1567526
INBKZ.US,1562463
LAAI.US,1594968
VRMWW.US,1580864
HSCT.US,1721056
QFNHF.US,1741530
OPP-PC.US,1678130
OPP-PA.US,1678130
OPP-PB.US,1678130
CAHPF.US,1686009
MEIUF.US,1699967
AOMD.US,1766478
AOMN.US,1766478
BENFW.US,1775734
NREF-PA.US,1786248
MSOGF.US,1815846
HGASW.US,1817232
PHXE-P.US,1818643
PMVCW.US,1807765
STLNW.US,1799191
DNOPF.US,1796026
CMRE-PB.US,1503584
CMRE-PD.US,1503584
NSLRL.US,1509470
SFDMF.US,1493507
SCLXW.US,1820190
ATH-PA.US,1527469
ATHS.US,1527469
ATH-PB.US,1527469
ATH-PD.US,1527469
ATH-PE.US,1527469
BEPH.US,1533232
BEPI.US,1533232
BEP-PA.US,1533232
BEPJ.US,1533232
STSR.US,1698538
ICRL.US,1690012
ICRP.US,1690012
METCZ.US,1687187
METCI.US,1687187
METCB.US,1687187
CHKGF.US,1653192
SHMZF.US,1648512
DUKRW.US,1638911
JBHIF.US,1643198
JPSTF.US,1659576
CEHCF.US,1668393
NTRBW.US,1676047
WRLRF.US,1733968
WRLWF.US,1733968
BTBDW.US,1718224
AIBRF.US,1728918
MPNGF.US,1754088
SKYAW.US,1737995
DAIUF.US,1762831
WEBJF.US,1778788
NMCO-RI.US,1774342
TRNI.US,1786108
TRNZ.US,1786108
HYNLY.US,1712356
ASCIX.US,1716885
NEOVW.US,1748137
CHWRF.US,1751162
TRSO.US,1758699
EOSEW.US,1805077
OPENW.US,1801169
OPENL.US,1801169
OPENZ.US,1801169
ZNKUF.US,1705455
FIGIF.US,1700173
BKKT-WT.US,1820302
JXN-PA.US,1822993
ADAPY.US,1621227
BWET.US,1610940
RPGRF.US,1614943
BBAAY.US,1577552
BIVIW.US,1580149
HCTPF.US,1580226
FGNXP.US,1591890
NSKFF.US,1535759
CPTKW.US,1827899
EVEX-WT.US,1823652
SKYH-WT.US,1823587
AHRT-PA.US,1569187
AMH-PG.US,1562401
AMH-PH.US,1562401
ELLA.US,1560672
TNONW.US,1560293
PBNAF.US,1546066
PMBPF.US,1546066
PPLOF.US,1546066
PBPRF.US,1546066
PMMBF.US,1546066
PPLAF.US,1546066
BUHPF.US,1547870
BUGDF.US,1547870
OWSCX.US,1748680
PDSKX.US,1756404
ASRRF.US,1719117
VTTGF.US,1729514
COBA.US,1727255
VENAF.US,1800392
FORFF.US,1666175
FRTSF.US,1666175
FTPSF.US,1666175
FRTJF.US,1666175
FINCF.US,1666175
FTRSF.US,1666175
JPHLF.US,1665275
SHLAF.US,1655190
SHLRF.US,1655190
LTRYW.US,1673481
TPTS.US,1674356
ZTOEF.US,1677250
PRXA.US,1692345
BHFAL.US,1685040
BHFAM.US,1685040
BHFAN.US,1685040
BHFAO.US,1685040
BHFAP.US,1685040
AMLIF.US,1699880
CICB.US,1534254
EBOSF.US,1533082
DPLMF.US,1529906
PW-PA.US,1532619
CGABL.US,1527166
RIV-PA.US,1501072
NASC.US,1509957
RIV-RI.US,1501072
FRSPF.US,1490078
HWLDF.US,1483994
CTRVP.US,1583771
SNROF.US,1584273
PRIF-PD.US,1554625
PRIF-PK.US,1554625
PRIF-PL.US,1554625
CPNNF.US,1551468
CTPUF.US,1551468
OZKAP.US,1569650
EYGPF.US,1562294
EYUUF.US,1562294
THFRF.US,1562296
TUFUF.US,1562296
FBRT-PE.US,1562528
ACONW.US,1635077
RPT-PC.US,1614806
HPE-PC.US,1645590
BEIGF.US,1651308
SATLF.US,1679920
TRTN-PB.US,1660734
BSTT.US,1662972
QGAI.US,1663038
TRTN-PC.US,1660734
TRTN-PD.US,1660734
TRTN-PE.US,1660734
TRTN-PF.US,1660734
TRTN-PG.US,1660734
GOOGM.US,1652044
GOOGN.US,1652044
LENDX.US,1658645
BTAIQ.US,1720893
PMFAX.US,1723701
KLXER.US,1738827
SYAXF.US,1739016
NFEGP.US,1749723
FVGPY.US,1691445
BIAFW.US,1712762
DBRG-PH.US,1679688
DBRG-PI.US,1679688
DBRG-PJ.US,1679688
JSM.US,1593538
SYF-PA.US,1601712
SYF-PB.US,1601712
LBRA.US,1599407
MONRF.US,1605755
DBVTF.US,1613780
KREF-PA.US,1631596
MBINM.US,1629019
MBINN.US,1629019
MBINL.US,1629019
NGL-PB.US,1504461
PRBZF.US,1503812
INN-PE.US,1497645
INN-PF.US,1497645
LFT-PA.US,1547546
SMSOF.US,1560968
BHR-PB.US,1574085
BHR-PD.US,1574085
CMCLF.US,1447960
IHETW.US,1400891
IVDAW.US,1397183
KKRS.US,1404912
KKRT.US,1404912
KKR-PD.US,1404912
OGGWZ.US,1431852
OSDVF.US,1431852
CUENW.US,1424657
AGNCL.US,1423689
AGNCM.US,1423689
AGNCN.US,1423689
AGNCO.US,1423689
AGNCP.US,1423689
AGNCZ.US,1423689
DUKB.US,1326160
DUK-PA.US,1326160
DUKU.US,1326160
GAINZ.US,1321741
GAINI.US,1321741
GAING.US,1321741
CITAF.US,1317295
SAZ.US,1377936
SAV.US,1377936
SAX.US,1377936
SAJ.US,1377936
SAT.US,1377936
SAY.US,1377936
EQH-PA.US,1333986
EQH-PC.US,1333986
LNXSF.US,1311307
RDCT.US,1376804
MHNC.US,1412100
BBLGW.US,1419554
CCID.US,1517767
GNT-PA.US,1438893
SBBTF.US,1451561
HCHDF.US,1446962
IQEPF.US,1550405
HGIT.US,1585101
WHLRL.US,1527541
WEIGF.US,1540042
ACGP.US,1642122
IBIDF.US,1654508
GLOP-PB.US,1598655
GLOP-PC.US,1598655
HPHTF.US,1600928
WEIBF.US,1595761
FTAIM.US,1590364
GGBY.US,1616736
BCTXL.US,1610820
BCTXZ.US,1610820
GMBLP.US,1451448
GMBLZ.US,1451448
SLOIF.US,1445214
MIMTF.US,1460447
PMTU.US,1464423
PMTW.US,1464423
PMTV.US,1464423
WCPRF.US,1472879
PMT-PC.US,1464423
HSCSW.US,1468492
LOMWF.US,1509397
BAFBF.US,1506721
EP-PC.US,1506307
BTDPF.US,1516324
LTAFX.US,1496254
LTCFX.US,1496254
GIGGF.US,1336364
KPHMW.US,1372514
OCSAW.US,1953530
IMAA.US,1980295
BDMDW.US,1982444
HEMNF.US,1915760
CNCKW.US,1913847
ISLUF.US,1915328
ISLWF.US,1915328
TETWF.US,1900679
TETUF.US,1900679
SATA.US,1920406
CRGOW.US,1927719
TANAF.US,1941189
CLDWW.US,1855485
CPPTL.US,1837671
SOUNW.US,1840856
CORZW.US,1839341
CORZR.US,1839341
CORZZ.US,1839341
DMXCF.US,1839586
CEROW.US,1870404
BZAIW.US,1871638
HSIGF.US,1861737
FEAV.US,1888654
SVREW.US,1894693
SWVLW.US,1875609
KVAUF.US,1889983
KVAWF.US,1889983
JSPRW.US,1788028
ADDTF.US,1766868
NNBXF.US,1760854
CXAIW.US,1820875
FRBP.US,1825248
ONFOP.US,1825452
RENXF.US,1811115
FOXOW.US,1812360
SSTPW.US,1805833
FOUR-PA.US,1794669
ZCSH.US,1720265
LILAP.US,1712184
HFRO-PB.US,1710680
HFRO-PA.US,1710680
TCMEF.US,1744676
MRCIF.US,1752564
EICA.US,1754836
IAUX-WT.US,1853962
BEAGU.US,1852207
BEAGR.US,1852207
SGST.US,1852575
FILG.US,1852039
DJTWW.US,1849635
EUDAW.US,1847846
ANNAW.US,1845123
COCHW.US,1840877
HOLOW.US,1841209
AISPW.US,1842566
ONFOW.US,1825452
BMNP.US,1829311
ICUCW.US,1831868
RUMBW.US,1830081
LIANY.US,1831283
LANWF.US,1922097
GRMLW.US,1907223
SMNRW.US,1913577
GRRRW.US,1903145
ALVOW.US,1898416
ABPWW.US,1893219
SPKLU.US,1884046
WLDSW.US,1887673
UMGNF.US,1890126
TONT-UN.US,1897463
CDTTW.US,1896212
TONT-WT.US,1897463
FGIWW.US,1864943
BULLW.US,1866364
ALSUF.US,1865111
ALSTF.US,1865111
ALSWF.US,1865111
CINGW.US,1862150
MSAIW.US,1863990
CYCUW.US,1868419
SPKLW.US,1884046
BETRW.US,1835856
ASAIY.US,1834048
MDAIW.US,1833498
PIIIW.US,1832511
HVIIU.US,1846416
HVIIR.US,1846416
XAGEW.US,1842939
SLDPW.US,1844862
RGTIW.US,1838359
VEEAW.US,1840317
WALDW.US,1840199
FSTWF.US,2014254
COLAU.US,2028201
COLAR.US,2028201
JACS-UN.US,2039058
JACS-RI.US,2039058
TKMEF.US,2044863
EVAC-UN.US,2042902
EVAC-WT.US,2042902
MANDF.US,2038958
SEPSF.US,1969766
ALURW.US,1964979
TNMWF.US,2013186
FVNNU.US,2010653
FVNNR.US,2010653
ESMR.US,1995920
BKHAR.US,2000775
BKHAU.US,2000775
NNRGF.US,1951593
CRTMF.US,1951089
CRMLW.US,1951089
ALMP.US,1956237
NOEMU.US,1956648
NOEMR.US,1956648
NOEMW.US,1956648
LOTWW.US,1962746
SXTPW.US,1946563
HOVRW.US,1930021
FGSN.US,1934850
FGN.US,1934850
VSEEW.US,1864531
ECXWW.US,1861974
ARBEW.US,1861841
ASTLW.US,1860805
FSHPR.US,1850059
FIGP.US,1846702
LVWR-WT.US,1898795
ACLEW.US,1883984
ALCED.US,1883984
TPGXL.US,1880661
ATEKU.US,1882198
ATEKW.US,1882198
IMPPP.US,1876581
PRENW.US,1876431
BODYW.US,1826889
AUROW.US,1828108
BBAI-WT.US,1836981
GPATU.US,1834526
DNABW.US,1830214
GROY-WT.US,1834026
GPATW.US,1834526
DBHL.US,1918080
RLNDF.US,1924064
AIIOW.US,1932737
SPME.US,1930147
SPMA.US,1930147
NAKAW.US,1946573
OIOWW.US,1957538
VMCWF.US,1892747
VMCUF.US,1892747
CRBD.US,1889539
UCFIW.US,1901203
NE-WTA.US,1895262
NE-WT.US,1895262
RDZNW.US,1868640
CDIOW.US,1870144
MIBE.US,1872066
WRDIF.US,1867729
BTSGU.US,1865782
NTCS.US,1933359
OCAC-RI.US,1926314
OCAC-UN.US,1926314
OCAC-WT.US,1926314
SMEGF.US,1830056
JWSUF.US,1831359
JWSWF.US,1831359
CSTUF.US,1834032
CSTWF.US,1834032
NNFSF.US,1834267
ALBC.US,1834868
SABSW.US,1833214
ASUUF.US,1876716
ASCWF.US,1876716
ASCRF.US,1876716
LCFYW.US,1875547
BFRIW.US,1858685
MCAGR.US,1859035
MCAGU.US,1859035
TVGNW.US,1860871
LNZAW.US,1843724
DFLIW.US,1847986
GDLG.US,1848672
AEAEU.US,1852016
AEAEW.US,1852016
NVA-WT.US,1852551
EONR-WT.US,1842556
XBPEW.US,1839530
REVBW.US,1810560
ABXL.US,1814287
SBIGW.US,1801602
BYNOU.US,1801417
BYNOW.US,1801417
TMCWW.US,1798562
ANKM.US,1781629
PRTCY.US,1782999
XRXDW.US,1770450
SVIX.US,1793497
KITTW.US,1849820
OKMN.US,1848334
VGASW.US,1841425
ZCARW.US,1854275
AMODW.US,1862463
VLNWF.US,1863006
IONQ-WT.US,1824920
AENTW.US,1823584
ACHR-WT.US,1824502
NOTEW.US,1823466
SDSTW.US,1831979
BNAIW.US,1838163
TLSIW.US,1826667
PDYNW.US,1826681
PERFF.US,1899830
RPDL.US,1910975
HUBCW.US,1905660
HUBCZ.US,1905660
NEXRW.US,1885408
GGROW.US,1886190
PGYWW.US,1883085
MSSUF.US,1882464
MSSWF.US,1882464
SBXE-UN.US,2081909
SBXE-WT.US,2081909
LATAU.US,2076427
LATAW.US,2076427
GBNXF.US,2071913
BIOTW.US,2072188
AIIA-RI.US,2073553
AIIA-UN.US,2073553
MBVIW.US,2073928
MBVIU.US,2073928
NBRGR.US,1918414
NBRGU.US,1918414
TRMLF.US,2071881
TRAD-RI.US,2085485
TRAD-UN.US,2085485
SAGU-UN.US,2083452
SAGU-RI.US,2083452
SAGU-WT.US,2083452
AVVOF.US,2082141
SCPQW.US,2083143
SCPQU.US,2083143
MTLPF.US,2090231
IACOU.US,2091176
IACOW.US,2091176
BIII-UN.US,2087087
BIII-WT.US,2087087
HRIBF.US,2088827
YSAG.US,2087989
YSAU.US,2087989
OIMAW.US,2088325
OIMAU.US,2088325
WLCOW.US,2101470
APMCU.US,2101393
APMCR.US,2101393
WLCOU.US,2101470
XIIIU.US,2114229
AMACW.US,2110119
AMACU.US,2110119
BREZR.US,2095443
RNKGF.US,2093907
CAQUU.US,2100125
CAQUW.US,2100125
FMACU.US,2099232
FMACR.US,2099232
GLNDW.US,2093507
CTAAU.US,2094073
CTAAR.US,2094073
BGFR.US,1722556
RVSNW.US,1743905
NICHX.US,1736510
DRRKF.US,1705969
SCAFF.US,1713675
OCCIM.US,1716951
OCCIN.US,1716951
HYMCW.US,1718405
PLCIU.US,2122392
PLCIR.US,2122392
PFSEF.US,2120422
PNAQ-UN.US,2123955
DFNSW.US,1787518
PSPX.US,1765651
ALTG-PA.US,1759824
BURUD.US,1814215
BURUW.US,1814215
SDMHF.US,1794363
TSPH.US,1823593
VLDXW.US,1825079
GWHWW.US,1819438
LSRCF.US,1822989
MGTEW.US,1965052
BCHMF.US,1968378
THNBY.US,1971172
MNYWW.US,1974044
GAFC.US,1989788
DVHGF.US,2000684
SCAGW.US,2000366
TACHU.US,2009183
ALFUW.US,2010930
TACHW.US,2009183
GCLWW.US,2002045
GDERF.US,2021390
HDRNW.US,2023730
CHARU.US,2024459
CHARR.US,2024459
IMSRW.US,2019804
DTSQR.US,2017950
DTSQU.US,2017950
MACIW.US,2016221
MACIU.US,2016221
OYSEU.US,2042182
OYSER.US,2042182
RTACW.US,2035173
RTACU.US,2035173
QSEAR.US,2047455
QSEAU.US,2047455
MRCL.US,2029014
SPEGU.US,2028735
SPEGR.US,2028735
THTG.US,2029303
PLMKW.US,2030482
PLMKU.US,2030482
ALDFU.US,2031561
ALDFW.US,2031561
TACOU.US,2033122
TACOW.US,2033122
FUSEW.US,2033383
SVUWF.US,1973368
LIMNW.US,1971387
SHMDW.US,1987240
MRNOW.US,1988776
CCGWW.US,1965473
BCGWW.US,1953984
MACT.US,1957783
LZM-WT.US,1958217
FKURF.US,2043424
XRPNU.US,2044009
XRPNW.US,2044009
KYFGF.US,2042187
OBAWU.US,2034313
OBAWW.US,2034313
RZLVW.US,1920294
KXHCF.US,2053383
EGHAR.US,2052547
EGHAU.US,2052547
PEW-WT.US,2051380
DAAQW.US,2052162
DAAQU.US,2052162
ENGNW.US,1980845
AFJKR.US,1979005
AFJKU.US,1979005
THQQF.US,1969796
SDAWW.US,1936804
RDPTF.US,1949257
EXYNW.US,1960355
RANGU.US,2035644
RANGR.US,2035644
DMIIR.US,2040475
DMIIU.US,2040475
APACU.US,2043630
APACR.US,2043630
HAVAR.US,2042460
HAVAU.US,2042460
DAICW.US,2033770
LPBBW.US,2023676
LPBBU.US,2023676
ALISU.US,2026767
ALISR.US,2026767
KIDZW.US,2022308
YHNAR.US,2020987
SNNRF.US,2021938
TAVIU.US,2020385
TAVIR.US,2020385
DSFT.US,2020919
YHNAU.US,2020987
RDACR.US,2018145
RDACU.US,2018145
STWI.US,1999261
HPAIW.US,2001699
NIVFW.US,1981662
NPEHF.US,1985406
SPHIF.US,1995306
HNIT.US,1994373
RMSGW.US,1983324
VTBAS.US,1984345
GTENU.US,1986817
GTENW.US,1986817
PVIT.US,2010982
INVLW.US,2001557
MDCXW.US,1997296
TLPPF.US,2007191
ATIIU.US,2028516
ATIIW.US,2028516
SGIPF.US,2027330
OACCU.US,2029769
OACCW.US,2029769
SHFH.US,2032609
DRDBW.US,2032528
DRDBU.US,2032528
RFAIU.US,2012807
RFAIR.US,2012807
SBXD-UN.US,2015947
FOXXW.US,2013807
SBXD-WT.US,2015947
CAPNR.US,2024203
CAPNU.US,2024203
SOUL-RI.US,2025608
SOUL-UN.US,2025608
FTRKD.US,2027262
ZJLMF.US,2087840
ZKPU.US,2087447
ZKPW.US,2087447
PECEU.US,2088626
PECER.US,2088626
PECEW.US,2088626
IEAGU.US,2084396
IEAGR.US,2084396
WLIIU.US,2083946
ALOVU.US,2083989
ALOVW.US,2083989
VSRPF.US,2094692
ACAAU.US,2096900
ACAAW.US,2096900
APURR.US,2093524
APXCF.US,2093856
RNGOF.US,2092252
ZSHOF.US,2088776
GLED-RI.US,2091484
GLED-UN.US,2091484
IDACW.US,2090441
IDACU.US,2090441
LTGRU.US,2104177
LTGRW.US,2104177
FTHAU.US,2097986
FTHAW.US,2097986
PALOW.US,2101562
PALOU.US,2101562
AACPW.US,2102123
AACPU.US,2102123
AACPR.US,2102123
QLEP-WT.US,2102155
PYAIF.US,1969302
NVNIW.US,1965143
NPLY.US,1978111
PAII-WT.US,2069238
PAII-UN.US,2069238
HCMAU.US,2069856
HCMAW.US,2069856
TCLHF.US,2073804
YSGL.US,2071489
NPIFF.US,2072389
NPICF.US,2072389
RDAGU.US,2055459
RDAGW.US,2055459
ALUB-WT.US,2041493
ALUB-UN.US,2041493
RADC.US,2057381
MXUGF.US,2061911
MXUBY.US,2061911
SOCAW.US,2065948
SOCAU.US,2065948
GMWKF.US,2062522
DNKC.US,2065287
BIREF.US,2073268
DLMAF.US,2073893
FCRS-UN.US,2074697
FCRS-WT.US,2074697
KRSP-WT.US,2074872
KRSP-UN.US,2074872
LLYVB.US,2078416
LLYVK.US,2078416
VRXAW.US,2079109
BIXIW.US,2082542
BIXIU.US,2082542
SPIWF.US,2083221
WLIIW.US,2083946
DSACU.US,2082149
DSACW.US,2082149
AEAQW.US,2083689
AEAQU.US,2083689
LPCVW.US,2083728
LPCVU.US,2083728
NKTP.US,2038166
PGACR.US,2030829
PGACU.US,2030829
SZZLU.US,2030663
SDHIU.US,2034037
SDHIR.US,2034037
RMGL.US,2034288
VLOSW.US,2016072
VLOSU.US,2016072
IPEXU.US,2028355
IPEXR.US,2028355
KFIIR.US,2029976
KFIIU.US,2029976
SZZLR.US,2030663
CUBWW.US,2015955
CUBWU.US,2015955
LDXC.US,1985554
TOYWF.US,1985273
OYCG.US,1994582
FUFUW.US,1921158
ALCWF.US,1901336
ALCUF.US,1901336
GLTKD.US,1938338
KMFG.US,1935033
BCCG.US,1932213
AKPPS.US,1923734
TDACU.US,1926599
TDACW.US,1926599
RKWBF.US,1969729
RKWAF.US,1969729
GFRWF.US,1966287
GFR-RI.US,1966287
LGSP.US,1970129
AAVXF.US,1956827
FMSTW.US,1935418
LMMY.US,1939937
BAERW.US,1941536
GRABW.US,1855612
APOS.US,1858681
ZEOWW.US,1865506
NXNVW.US,1865631
WBXWF.US,1866501
ANGHW.US,1871983
NRSNW.US,1875091
SOARW.US,1853070
KDKRW.US,1853138
CNDAU.US,1851959
CNDAW.US,1851959
GCTS-WT.US,1851961
INPOF.US,1848826
FLYX-WT.US,1843973
QTIWW.US,1844505
DAVEW.US,1841408
LLPS.US,1842167
ZPTAW.US,1843714
SLXNW.US,2022416
POLEU.US,2025341
POLEW.US,2025341
DMAAU.US,2028614
DMAAR.US,2028614
ALPWF.US,2025774
DYNCU.US,2028699
DYNCW.US,2028699
BLNH.US,2029586
FACTU.US,2028935
FACTW.US,2028935
PACHU.US,2040381
PACHW.US,2040381
UYSCR.US,2036973
UYSCU.US,2036973
RIBBU.US,2035016
RIBBR.US,2035016
PCTBP.US,1830033
PCTTU.US,1830033
PCTTW.US,1830033
ALEGF.US,2046098
LKSPU.US,2043508
LKSPR.US,2043508
LTMGF.US,2041918
BZFDW.US,1828972
ZHIHF.US,1835724
COOTW.US,1959994
ABLVW.US,1957489
NMHIW.US,1947861
QETAR.US,1978528
QETAU.US,1978528
BWAGF.US,1968385
ATCHW.US,1963088
KWMWW.US,2000756
NXATW.US,2000756
INFQ-WT.US,2007825
MKDWW.US,1991332
PBMWW.US,1985062
ZOOZW.US,1992818
SEATW.US,1856031
HNSDF.US,1856488
NVACW.US,1859807
CMCUF.US,1865248
CMCWF.US,1865248
EVBWF.US,1867102
EVAWF.US,1867102
EVTWF.US,1867102
DRTSW.US,1871321
OPTXW.US,1866816
SATLW.US,1874315
CBRGF.US,1845149
OABIW.US,1846253
IMAQR.US,1846235
IMAQU.US,1846235
IMAQW.US,1846235
RMCOW.US,1843656
ESLAW.US,1844417
CBGGF.US,1845149
IXQUF.US,1852019
BRLSW.US,1852973
HMELF.US,1853630
IXQWF.US,1852019
PSQH-WT.US,1847064
HSPUF.US,1946021
HSPWF.US,1946021
NELR.US,1941360
PALX.US,1938569
SMXWW.US,1940674
SBCWW.US,1930313
NAMSW.US,1936258
MLECW.US,1937737
FBYDP.US,1937987
FBYDW.US,1937987
SLND-WT.US,1883814
PLSAY.US,1884082
DFSCW.US,1889823
REEUF.US,1889112
REEWF.US,1889112
AFRIW.US,1903870
CTSWF.US,1865861
CTSUF.US,1865861
CDROW.US,1866782
TVAIR.US,1872228
TVAIU.US,1872228
WINVR.US,1854463
SHFSW.US,1854963
MOBXW.US,1855467
MINR.US,1854816
ASBPW.US,1847345
AERTW.US,1853044
SAIHW.US,1847075
GREEL.US,1844971
NPWR-WT.US,1845437
GROVW.US,1841761
SPWRW.US,1838987
OSRHW.US,1840425
VFSWW.US,1913510
BRTMU.US,2131350
BRTMW.US,2131350
RNAQU.US,2147219
KTTAW.US,1841330
LOCLW.US,1840780
AMPX-WT.US,1899287
DAZSF.US,1896511
BAKR.US,1904616
SCVE.US,1912540
MTEKW.US,1872964
ADSEW.US,1879248
ASPCU.US,1890361
ASPCR.US,1890361
FLDDW.US,1889123
GGT-PG.US,921671
STRRP.US,1210708
RHEPB.US,1004724
RHEPZ.US,1004724
RHEPA.US,1004724
ARES-PB.US,1176948
GUT-PC.US,1080720
PAAPU.US,1070423
CMLSQ.US,1058623
